location,source,target
0x475f0c@mhfdat-jp.bin,ジェスGXヘルム,Jess GF Helm
0x475f10@mhfdat-jp.bin,ジェスＧキャップ,Jess GX Helm
0x475f14@mhfdat-jp.bin,ジェスGFキャップ,Jess G Cap
0x475f18@mhfdat-jp.bin,ジェスGXキャップ,Jess GF Cap
0x475f1c@mhfdat-jp.bin,タングスＧヘッド,Jess GX Cap
0x475f20@mhfdat-jp.bin,タングスGFヘッド,Tangusu G Head
0x475f24@mhfdat-jp.bin,タングスGXヘッド,Tangusu GF Head
0x475f28@mhfdat-jp.bin,コバルタＧキャップ,Tangusu GX Head
0x475f2c@mhfdat-jp.bin,コバルタGFキャップ,Kobaruta G Cap
0x475f30@mhfdat-jp.bin,コバルタGXキャップ,Kobaruta GF Cap
0x475f34@mhfdat-jp.bin,ブレオＧヘッド,Kobaruta GX Cap
0x475f38@mhfdat-jp.bin,ブレオＧピアス,Breo G Head
0x475f3c@mhfdat-jp.bin,ブレオGFヘッド,Breo G Piercings
0x475f40@mhfdat-jp.bin,ブレオGFピアス,Breo GF Head
0x475f44@mhfdat-jp.bin,ブレオGXヘッド,Breo GF Piercings
0x475f48@mhfdat-jp.bin,ブレオGXピアス,Breo GX Head
0x475f4c@mhfdat-jp.bin,ハロキュヘッド,Breo GX Piercings
0x475f50@mhfdat-jp.bin,ハロキュＦヘッド,Harokyu Head
0x475f54@mhfdat-jp.bin,ハロキュFYヘッド,Harokyu F Head
0x475f58@mhfdat-jp.bin,ハロキュHSヘッド,Harokyu FY Head
0x475f5c@mhfdat-jp.bin,ハロキュＧヘッド,Harokyu HS Head
0x475f60@mhfdat-jp.bin,ハロキュGFヘッド,Harokyu G Head
0x475f64@mhfdat-jp.bin,ハロキュGXヘッド,Harokyu GF Head
0x475f68@mhfdat-jp.bin,ブルックヘッド,Harokyu GX Head
0x475f6c@mhfdat-jp.bin,ブルックＦヘッド,Brooke Head
0x475f70@mhfdat-jp.bin,ブルックFYヘッド,Brooke F Head
0x475f74@mhfdat-jp.bin,ブルックHSヘッド,Brooke FY Head
0x475f78@mhfdat-jp.bin,ブルックＧヘッド,Brooke HS Head
0x475f7c@mhfdat-jp.bin,ブルックGFヘッド,Brooke G Head
0x475f80@mhfdat-jp.bin,ブルックGXヘッド,Brooke GF Head
0x475f84@mhfdat-jp.bin,ブルックフェイス,Brooke GX Head
0x475f88@mhfdat-jp.bin,ブルックＦフェイス,Brooke Face
0x475f8c@mhfdat-jp.bin,ブルックFYフェイス,Brooke F Face
0x475f90@mhfdat-jp.bin,ブルックHSフェイス,Brooke FY Face
0x475f94@mhfdat-jp.bin,ブルックＧフェイス,Brooke HS Face
0x475f98@mhfdat-jp.bin,ブルックGFフェイス,Brooke G Face
0x475f9c@mhfdat-jp.bin,ブルックGXフェイス,Brooke GF Face
0x475fa0@mhfdat-jp.bin,淡桜【鉢金】,Brooke GX Face
0x475fa4@mhfdat-jp.bin,淡桜Ｆ【鉢金】,Pale Sakura Hachigane
0x475fa8@mhfdat-jp.bin,淡桜FY【鉢金】,Pale Sakura F Hachigane
0x475fac@mhfdat-jp.bin,淡桜HS【鉢金】,Pale Sakura FY Hachigane
0x475fb0@mhfdat-jp.bin,淡桜Ｇ【鉢金】,Pale Sakura HS Hachigane
0x475fb4@mhfdat-jp.bin,淡桜GF【鉢金】,Pale Sakura G Hachigane
0x475fb8@mhfdat-jp.bin,淡桜GX【鉢金】,Pale Sakura GF Hachigane
0x475fbc@mhfdat-jp.bin,桜雲【鉢金】,Pale Sakura GX Hachigane
0x475fc0@mhfdat-jp.bin,桜雲Ｆ【鉢金】,Sakura Cloud Hachigane
0x475fc4@mhfdat-jp.bin,桜雲FY【鉢金】,Sakura Cloud F Hachigane
0x475fc8@mhfdat-jp.bin,桜雲HS【鉢金】,Sakura Cloud FY Hachigane
0x475fcc@mhfdat-jp.bin,桜雲Ｇ【鉢金】,Sakura Cloud HS Hachigane
0x475fd0@mhfdat-jp.bin,桜雲GF【鉢金】,Sakura Cloud G Hachigane
0x475fd4@mhfdat-jp.bin,桜雲GX【鉢金】,Sakura Cloud GF Hachigane
0x475fd8@mhfdat-jp.bin,キニオルヘルム,Sakura Cloud GX Hachigane
0x475fdc@mhfdat-jp.bin,キニオルＦヘルム,Kinioru Helm
0x475fe0@mhfdat-jp.bin,キニオルFYヘルム,Kinioru F Helm
0x475fe4@mhfdat-jp.bin,キニオルHSヘルム,Kinioru FY Helm
0x475fe8@mhfdat-jp.bin,キニオルＧヘルム,Kinioru HS Helm
0x475fec@mhfdat-jp.bin,キニオルGFヘルム,Kinioru G Helm
0x475ff0@mhfdat-jp.bin,キニオルGXヘルム,Kinioru GF Helm
0x475ff4@mhfdat-jp.bin,キニオルキャップ,Kinioru GX Helm
0x475ff8@mhfdat-jp.bin,キニオルＦキャップ,Kinioru Cap
0x475ffc@mhfdat-jp.bin,キニオルFYキャップ,Kinioru F Cap
0x476000@mhfdat-jp.bin,キニオルHSキャップ,Kinioru FY Cap
0x476004@mhfdat-jp.bin,キニオルＧキャップ,Kinioru HS Cap
0x476008@mhfdat-jp.bin,キニオルGFキャップ,Kinioru G Cap
0x47600c@mhfdat-jp.bin,キニオルGXキャップ,Kinioru GF Cap
0x476010@mhfdat-jp.bin,カイオルヘルム,Kinioru GX Cap
0x476014@mhfdat-jp.bin,カイオルＦヘルム,Kaioru Helm
0x476018@mhfdat-jp.bin,カイオルFYヘルム,Kaioru F Helm
0x47601c@mhfdat-jp.bin,カイオルHSヘルム,Kaioru FY Helm
0x476020@mhfdat-jp.bin,カイオルＧヘルム,Kaioru HS Helm
0x476024@mhfdat-jp.bin,カイオルGFヘルム,Kaioru G Helm
0x476028@mhfdat-jp.bin,カイオルGXヘルム,Kaioru GF Helm
0x47602c@mhfdat-jp.bin,カイオルキャップ,Kaioru GX Helm
0x476030@mhfdat-jp.bin,カイオルＦキャップ,Kaioru Cap
0x476034@mhfdat-jp.bin,カイオルFYキャップ,Kaioru F Cap
0x476038@mhfdat-jp.bin,カイオルHSキャップ,Kaioru FY Cap
0x47603c@mhfdat-jp.bin,カイオルＧキャップ,Kaioru HS Cap
0x476040@mhfdat-jp.bin,カイオルGFキャップ,Kaioru G Cap
0x476044@mhfdat-jp.bin,カイオルGXキャップ,Kaioru GF Cap
0x476048@mhfdat-jp.bin,ユーリスヘルム,Kaioru GX Cap
0x47604c@mhfdat-jp.bin,ユーリスＦヘルム,Yurisu Helm
0x476050@mhfdat-jp.bin,ユーリスFYヘルム,Yurisu F Helm
0x476054@mhfdat-jp.bin,ユーリスHSヘルム,Yurisu FY Helm
0x476058@mhfdat-jp.bin,ユーリスＧヘルム,Yurisu HS Helm
0x47605c@mhfdat-jp.bin,ユーリスGFヘルム,Yurisu G Helm
0x476060@mhfdat-jp.bin,ユーリスGXヘルム,Yurisu GF Helm
0x476064@mhfdat-jp.bin,ユーリスキャップ,Yurisu GX Helm
0x476068@mhfdat-jp.bin,ユーリスＦキャップ,Yurisu Cap
0x47606c@mhfdat-jp.bin,ユーリスFYキャップ,Yurisu F Cap
0x476070@mhfdat-jp.bin,ユーリスHSキャップ,Yurisu FY Cap
0x476074@mhfdat-jp.bin,ユーリスＧキャップ,Yurisu HS Cap
0x476078@mhfdat-jp.bin,ユーリスGFキャップ,Yurisu G Cap
0x47607c@mhfdat-jp.bin,ユーリスGXキャップ,Yurisu GF Cap
0x476080@mhfdat-jp.bin,デゾルトヘルム,Yurisu GX Cap
0x476084@mhfdat-jp.bin,デゾルトＦヘルム,Desordre Helm
0x476088@mhfdat-jp.bin,デゾルトFYヘルム,Desordre F Helm
0x47608c@mhfdat-jp.bin,デゾルトHSヘルム,Desordre FY Helm
0x476090@mhfdat-jp.bin,デゾルトＧヘルム,Desordre HS Helm
0x476094@mhfdat-jp.bin,デゾルトGFヘルム,Desordre G Helm
0x476098@mhfdat-jp.bin,デゾルトGXヘルム,Desordre GF Helm
0x47609c@mhfdat-jp.bin,デゾルトキャップ,Desordre GX Helm
0x4760a0@mhfdat-jp.bin,デゾルトＦキャップ,Desordre Cap
0x4760a4@mhfdat-jp.bin,デゾルトFYキャップ,Desordre F Cap
0x4760a8@mhfdat-jp.bin,デゾルトHSキャップ,Desordre FY Cap
0x4760ac@mhfdat-jp.bin,デゾルトＧキャップ,Desordre HS Cap
0x4760b0@mhfdat-jp.bin,デゾルトGFキャップ,Desordre G Cap
0x4760b4@mhfdat-jp.bin,デゾルトGXキャップ,Desordre GF Cap
0x4760b8@mhfdat-jp.bin,カーマインヘッド黒,Desordre GX Cap
0x4760bc@mhfdat-jp.bin,カーマインＦヘッド黒,Carmine Head Black
0x4760c0@mhfdat-jp.bin,カーマインFZヘッド黒,Carmine F Head Black
0x4760c4@mhfdat-jp.bin,カーマインHSヘッド黒,Carmine FZ Head Black
0x4760c8@mhfdat-jp.bin,カーマインGSヘッド黒,Carmine HS Head Black
0x4760cc@mhfdat-jp.bin,カーマインGPヘッド黒,Carmine GS Head Black
0x4760d0@mhfdat-jp.bin,カーマインハール黒,Carmine GP Head Black
0x4760d4@mhfdat-jp.bin,カーマインＦハール黒,Carmine Haar Black
0x4760d8@mhfdat-jp.bin,カーマインFZハール黒,Carmine F Haar Black
0x4760dc@mhfdat-jp.bin,カーマインHSハール黒,Carmine FZ Haar Black
0x4760e0@mhfdat-jp.bin,カーマインGSハール黒,Carmine HS Haar Black
0x4760e4@mhfdat-jp.bin,カーマインGPハール黒,Carmine GS Haar Black
0x4760e8@mhfdat-jp.bin,カーマインヘッド青,Carmine GP Haar Black
0x4760ec@mhfdat-jp.bin,カーマインＦヘッド青,Carmine Head Blue
0x4760f0@mhfdat-jp.bin,カーマインFZヘッド青,Carmine F Head Blue
0x4760f4@mhfdat-jp.bin,カーマインHSヘッド青,Carmine FZ Head Blue
0x4760f8@mhfdat-jp.bin,カーマインGSヘッド青,Carmine HS Head Blue
0x4760fc@mhfdat-jp.bin,カーマインGPヘッド青,Carmine GS Head Blue
0x476100@mhfdat-jp.bin,カーマインハール青,Carmine GP Head Blue
0x476104@mhfdat-jp.bin,カーマインＦハール青,Carmine Haar Blue
0x476108@mhfdat-jp.bin,カーマインFZハール青,Carmine F Haar Blue
0x47610c@mhfdat-jp.bin,カーマインHSハール青,Carmine FZ Haar Blue
0x476110@mhfdat-jp.bin,カーマインGSハール青,Carmine HS Haar Blue
0x476114@mhfdat-jp.bin,カーマインGPハール青,Carmine GS Haar Blue
0x476118@mhfdat-jp.bin,カーマインヘッド紫,Carmine GP Haar Blue
0x47611c@mhfdat-jp.bin,カーマインＦヘッド紫,Carmine Head Purple
0x476120@mhfdat-jp.bin,カーマインFZヘッド紫,Carmine F Head Purple
0x476124@mhfdat-jp.bin,カーマインHSヘッド紫,Carmine FZ Head Purple
0x476128@mhfdat-jp.bin,カーマインGSヘッド紫,Carmine HS Head Purple
0x47612c@mhfdat-jp.bin,カーマインGPヘッド紫,Carmine GS Head Purple
0x476130@mhfdat-jp.bin,カーマインハール紫,Carmine GP Head Purple
0x476134@mhfdat-jp.bin,カーマインＦハール紫,Carmine Haar Purple
0x476138@mhfdat-jp.bin,カーマインFZハール紫,Carmine F Haar Purple
0x47613c@mhfdat-jp.bin,カーマインHSハール紫,Carmine FZ Haar Purple
0x476140@mhfdat-jp.bin,カーマインGSハール紫,Carmine HS Haar Purple
0x476144@mhfdat-jp.bin,カーマインGPハール紫,Carmine GS Haar Purple
0x476148@mhfdat-jp.bin,カーマインヘッド白,Carmine GP Haar Purple
0x47614c@mhfdat-jp.bin,カーマインＦヘッド白,Carmine Head White
0x476150@mhfdat-jp.bin,カーマインFZヘッド白,Carmine F Head White
0x476154@mhfdat-jp.bin,カーマインHSヘッド白,Carmine FZ Head White
0x476158@mhfdat-jp.bin,カーマインGSヘッド白,Carmine HS Head White
0x47615c@mhfdat-jp.bin,カーマインGPヘッド白,Carmine GS Head White
0x476160@mhfdat-jp.bin,カーマインハール白,Carmine GP Head White
0x476164@mhfdat-jp.bin,カーマインＦハール白,Carmine Haar White
0x476168@mhfdat-jp.bin,カーマインFZハール白,Carmine F Haar White
0x47616c@mhfdat-jp.bin,カーマインHSハール白,Carmine FZ Haar White
0x476170@mhfdat-jp.bin,カーマインGSハール白,Carmine HS Haar White
0x476174@mhfdat-jp.bin,カーマインGPハール白,Carmine GS Haar White
0x476178@mhfdat-jp.bin,リュウヘッド・赤,Carmine GP Haar White
0x47617c@mhfdat-jp.bin,リュウＦヘッド・赤,Ryu Head・Red
0x476180@mhfdat-jp.bin,リュウFZヘッド・赤,Ryu F Head・Red
0x476184@mhfdat-jp.bin,リュウHSヘッド・赤,Ryu FZ Head・Red
0x476188@mhfdat-jp.bin,リュウGSヘッド・赤,Ryu HS Head・Red
0x47618c@mhfdat-jp.bin,リュウGPヘッド・赤,Ryu GS Head・Red
0x476190@mhfdat-jp.bin,リュウハール・赤,Ryu GP Head・Red
0x476194@mhfdat-jp.bin,リュウＦハール・赤,Ryu Haar・Red
0x476198@mhfdat-jp.bin,リュウFZハール・赤,Ryu F Haar・Red
0x47619c@mhfdat-jp.bin,リュウHSハール・赤,Ryu FZ Haar・Red
0x4761a0@mhfdat-jp.bin,リュウGSハール・赤,Ryu HS Haar・Red
0x4761a4@mhfdat-jp.bin,リュウGPハール・赤,Ryu GS Haar・Red
0x4761a8@mhfdat-jp.bin,リュウヘッド・青,Ryu GP Haar・Red
0x4761ac@mhfdat-jp.bin,リュウＦヘッド・青,Ryu Head・Blue
0x4761b0@mhfdat-jp.bin,リュウFZヘッド・青,Ryu F Head・Blue
0x4761b4@mhfdat-jp.bin,リュウHSヘッド・青,Ryu FZ Head・Blue
0x4761b8@mhfdat-jp.bin,リュウGSヘッド・青,Ryu HS Head・Blue
0x4761bc@mhfdat-jp.bin,リュウGPヘッド・青,Ryu GS Head・Blue
0x4761c0@mhfdat-jp.bin,リュウハール・青,Ryu GP Head・Blue
0x4761c4@mhfdat-jp.bin,リュウＦハール・青,Ryu Haar・Blue
0x4761c8@mhfdat-jp.bin,リュウFZハール・青,Ryu F Haar・Blue
0x4761cc@mhfdat-jp.bin,リュウHSハール・青,Ryu FZ Haar・Blue
0x4761d0@mhfdat-jp.bin,リュウGSハール・青,Ryu HS Haar・Blue
0x4761d4@mhfdat-jp.bin,リュウGPハール・青,Ryu GS Haar・Blue
0x4761d8@mhfdat-jp.bin,リュウヘッド・橙,Ryu GP Haar・Blue
0x4761dc@mhfdat-jp.bin,リュウＦヘッド・橙,Ryu Head・Orange
0x4761e0@mhfdat-jp.bin,リュウFZヘッド・橙,Ryu F Head・Orange
0x4761e4@mhfdat-jp.bin,リュウHSヘッド・橙,Ryu FZ Head・Orange
0x4761e8@mhfdat-jp.bin,リュウGSヘッド・橙,Ryu HS Head・Orange
0x4761ec@mhfdat-jp.bin,リュウGPヘッド・橙,Ryu GS Head・Orange
0x4761f0@mhfdat-jp.bin,リュウハール・橙,Ryu GP Head・Orange
0x4761f4@mhfdat-jp.bin,リュウＦハール・橙,Ryu Haar・Orange
0x4761f8@mhfdat-jp.bin,リュウFZハール・橙,Ryu F Haar・Orange
0x4761fc@mhfdat-jp.bin,リュウHSハール・橙,Ryu FZ Haar・Orange
0x476200@mhfdat-jp.bin,リュウGSハール・橙,Ryu HS Haar・Orange
0x476204@mhfdat-jp.bin,リュウGPハール・橙,Ryu GS Haar・Orange
0x476208@mhfdat-jp.bin,リュウヘッド・黄,Ryu GP Haar・Orange
0x47620c@mhfdat-jp.bin,リュウＦヘッド・黄,Ryu Head・Yellow
0x476210@mhfdat-jp.bin,リュウFZヘッド・黄,Ryu F Head・Yellow
0x476214@mhfdat-jp.bin,リュウHSヘッド・黄,Ryu FZ Head・Yellow
0x476218@mhfdat-jp.bin,リュウGSヘッド・黄,Ryu HS Head・Yellow
0x47621c@mhfdat-jp.bin,リュウGPヘッド・黄,Ryu GS Head・Yellow
0x476220@mhfdat-jp.bin,リュウハール・黄,Ryu GP Head・Yellow
0x476224@mhfdat-jp.bin,リュウＦハール・黄,Ryu Haar・Yellow
0x476228@mhfdat-jp.bin,リュウFZハール・黄,Ryu F Haar・Yellow
0x47622c@mhfdat-jp.bin,リュウHSハール・黄,Ryu FZ Haar・Yellow
0x476230@mhfdat-jp.bin,リュウGSハール・黄,Ryu HS Haar・Yellow
0x476234@mhfdat-jp.bin,リュウGPハール・黄,Ryu GS Haar・Yellow
0x476238@mhfdat-jp.bin,キャリッジヘッド,Ryu GP Haar・Yellow
0x47623c@mhfdat-jp.bin,キャリッジＦヘッド,Carriage Head
0x476240@mhfdat-jp.bin,キャリッジFZヘッド,Carriage F Head
0x476244@mhfdat-jp.bin,キャリッジHSヘッド,Carriage FZ Head
0x476248@mhfdat-jp.bin,キャリッジGSヘッド,Carriage HS Head
0x47624c@mhfdat-jp.bin,キャリッジGPヘッド,Carriage GS Head
0x476250@mhfdat-jp.bin,マーブルヘッド,Carriage GP Head
0x476254@mhfdat-jp.bin,マーブルＦヘッド,Marble Head
0x476258@mhfdat-jp.bin,マーブルFZヘッド,Marble F Head
0x47625c@mhfdat-jp.bin,マーブルHSヘッド,Marble FZ Head
0x476260@mhfdat-jp.bin,マーブルGSヘッド,Marble HS Head
0x476264@mhfdat-jp.bin,マーブルGPヘッド,Marble GS Head
0x476268@mhfdat-jp.bin,シャンディヘッド,Marble GP Head
0x47626c@mhfdat-jp.bin,シャンディＦヘッド,Shandy Head
0x476270@mhfdat-jp.bin,シャンディFZヘッド,Shandy F Head
0x476274@mhfdat-jp.bin,シャンディHSヘッド,Shandy FZ Head
0x476278@mhfdat-jp.bin,シャンディGSヘッド,Shandy HS Head
0x47627c@mhfdat-jp.bin,シャンディGPヘッド,Shandy GS Head
0x476280@mhfdat-jp.bin,シャンディハット,Shandy GP Head
0x476284@mhfdat-jp.bin,シャンディＦハット,Shandy Hat
0x476288@mhfdat-jp.bin,シャンディFZハット,Shandy F Hat
0x47628c@mhfdat-jp.bin,シャンディHSハット,Shandy FZ Hat
0x476290@mhfdat-jp.bin,シャンディGSハット,Shandy HS Hat
0x476294@mhfdat-jp.bin,シャンディGPハット,Shandy GS Hat
0x476298@mhfdat-jp.bin,バンケットヘッド,Shandy GP Hat
0x47629c@mhfdat-jp.bin,バンケットＦヘッド,Banquet Head
0x4762a0@mhfdat-jp.bin,バンケットFZヘッド,Banquet F Head
0x4762a4@mhfdat-jp.bin,バンケットHSヘッド,Banquet FZ Head
0x4762a8@mhfdat-jp.bin,バンケットGSヘッド,Banquet HS Head
0x4762ac@mhfdat-jp.bin,バンケットGPヘッド,Banquet GS Head
0x4762b0@mhfdat-jp.bin,ヴェランヘルム,Banquet GP Head
0x4762b4@mhfdat-jp.bin,ヴェランＦヘルム,ヴェラン Helm
0x4762b8@mhfdat-jp.bin,ヴェランFZヘルム,ヴェランF Helm
0x4762bc@mhfdat-jp.bin,ヴェランHSヘルム,ヴェランFZ Helm
0x4762c0@mhfdat-jp.bin,ヴェランGSヘルム,ヴェランHS Helm
0x4762c4@mhfdat-jp.bin,ヴェランGPヘルム,ヴェランGS Helm
0x4762c8@mhfdat-jp.bin,ランデグヘルム,ヴェランGP Helm
0x4762cc@mhfdat-jp.bin,ランデグＦヘルム,ランデグ Helm
0x4762d0@mhfdat-jp.bin,ランデグFZヘルム,ランデグF Helm
0x4762d4@mhfdat-jp.bin,ランデグHSヘルム,ランデグFZ Helm
0x4762d8@mhfdat-jp.bin,ランデグGSヘルム,ランデグHS Helm
0x4762dc@mhfdat-jp.bin,ランデグGPヘルム,ランデグGS Helm
0x4762e0@mhfdat-jp.bin,ランデグマスク,ランデグGP Helm
0x4762e4@mhfdat-jp.bin,ランデグＦマスク,ランデグ Mask
0x4762e8@mhfdat-jp.bin,ランデグFZマスク,ランデグF Mask
0x4762ec@mhfdat-jp.bin,ランデグHSマスク,ランデグFZ Mask
0x4762f0@mhfdat-jp.bin,ランデグGSマスク,ランデグHS Mask
0x4762f4@mhfdat-jp.bin,ランデグGPマスク,ランデグGS Mask
0x4762f8@mhfdat-jp.bin,エンドレヘルム,ランデグGP Mask
0x4762fc@mhfdat-jp.bin,エンドレＦヘルム,Endre Helm
0x476300@mhfdat-jp.bin,エンドレFZヘルム,Endre F Helm
0x476304@mhfdat-jp.bin,エンドレHSヘルム,Endre FZ Helm
0x476308@mhfdat-jp.bin,エンドレGSヘルム,Endre HS Helm
0x47630c@mhfdat-jp.bin,エンドレGPヘルム,Endre GS Helm
0x476310@mhfdat-jp.bin,エンドレマスク,Endre GP Helm
0x476314@mhfdat-jp.bin,エンドレＦマスク,Endre Mask
0x476318@mhfdat-jp.bin,エンドレFZマスク,Endre F Mask
0x47631c@mhfdat-jp.bin,エンドレHSマスク,Endre FZ Mask
0x476320@mhfdat-jp.bin,エンドレGSマスク,Endre HS Mask
0x476324@mhfdat-jp.bin,エンドレGPマスク,Endre GS Mask
0x476328@mhfdat-jp.bin,イナバレッタ,Endre GP Mask
0x47632c@mhfdat-jp.bin,イナバレッタＦ,Ina Beretta
0x476330@mhfdat-jp.bin,フォロコサージュ,Ina Beretta F
0x476334@mhfdat-jp.bin,フォロコサージュＦ,フォロ Corsage
0x476338@mhfdat-jp.bin,ネコピアス【慰労】,フォロ Corsage F
0x47633c@mhfdat-jp.bin,ネコＦピアス【慰労】,Cat Piercings 【慰労】
0x476340@mhfdat-jp.bin,ネコHSピアス【慰労】,Cat F Piercings 【慰労】
0x476344@mhfdat-jp.bin,ネコＧピアス【慰労】,Cat HS Piercings 【慰労】
0x476348@mhfdat-jp.bin,ネコGFピアス【慰労】,Cat G Piercings 【慰労】
0x47634c@mhfdat-jp.bin,ネコGXピアス【慰労】,Cat GF Piercings 【慰労】
0x476350@mhfdat-jp.bin,ネコピアス【剣客】,Cat GX Piercings 【慰労】
0x476354@mhfdat-jp.bin,ネコＦピアス【剣客】,Cat Piercings [Blade 客】
0x476358@mhfdat-jp.bin,ネコHSピアス【剣客】,Cat F Piercings [Blade 客】
0x47635c@mhfdat-jp.bin,ネコＧピアス【剣客】,Cat HS Piercings [Blade 客】
0x476360@mhfdat-jp.bin,ネコGFピアス【剣客】,Cat G Piercings [Blade 客】
0x476364@mhfdat-jp.bin,ネコGXピアス【剣客】,Cat GF Piercings [Blade 客】
0x476368@mhfdat-jp.bin,サジタリオヘッド赤,Cat GX Piercings [Blade 客】
0x47636c@mhfdat-jp.bin,サジタリオＦヘッド赤,Sagittario Head Red
0x476370@mhfdat-jp.bin,サジタリオFZヘッド赤,Sagittario F Head Red
0x476374@mhfdat-jp.bin,サジタリオHSヘッド赤,Sagittario FZ Head Red
0x476378@mhfdat-jp.bin,サジタリオGSヘッド赤,Sagittario HS Head Red
0x47637c@mhfdat-jp.bin,サジタリオGPヘッド赤,Sagittario GS Head Red
0x476380@mhfdat-jp.bin,サジタリオハール赤,Sagittario GP Head Red
0x476384@mhfdat-jp.bin,サジタリオＦハール赤,Sagittario Haar Red
0x476388@mhfdat-jp.bin,サジタリオFZハール赤,Sagittario F Haar Red
0x47638c@mhfdat-jp.bin,サジタリオHSハール赤,Sagittario FZ Haar Red
0x476390@mhfdat-jp.bin,サジタリオGSハール赤,Sagittario HS Haar Red
0x476394@mhfdat-jp.bin,サジタリオGPハール赤,Sagittario GS Haar Red
0x476398@mhfdat-jp.bin,サジタリオヘッド青,Sagittario GP Haar Red
0x47639c@mhfdat-jp.bin,サジタリオＦヘッド青,Sagittario Head Blue
0x4763a0@mhfdat-jp.bin,サジタリオFZヘッド青,Sagittario F Head Blue
0x4763a4@mhfdat-jp.bin,サジタリオHSヘッド青,Sagittario FZ Head Blue
0x4763a8@mhfdat-jp.bin,サジタリオGSヘッド青,Sagittario HS Head Blue
0x4763ac@mhfdat-jp.bin,サジタリオGPヘッド青,Sagittario GS Head Blue
0x4763b0@mhfdat-jp.bin,サジタリオハール青,Sagittario GP Head Blue
0x4763b4@mhfdat-jp.bin,サジタリオＦハール青,Sagittario Haar Blue
0x4763b8@mhfdat-jp.bin,サジタリオFZハール青,Sagittario F Haar Blue
0x4763bc@mhfdat-jp.bin,サジタリオHSハール青,Sagittario FZ Haar Blue
0x4763c0@mhfdat-jp.bin,サジタリオGSハール青,Sagittario HS Haar Blue
0x4763c4@mhfdat-jp.bin,サジタリオGPハール青,Sagittario GS Haar Blue
0x4763c8@mhfdat-jp.bin,サジタリオヘッド紫,Sagittario GP Haar Blue
0x4763cc@mhfdat-jp.bin,サジタリオＦヘッド紫,Sagittario Head Purple
0x4763d0@mhfdat-jp.bin,サジタリオFZヘッド紫,Sagittario F Head Purple
0x4763d4@mhfdat-jp.bin,サジタリオHSヘッド紫,Sagittario FZ Head Purple
0x4763d8@mhfdat-jp.bin,サジタリオGSヘッド紫,Sagittario HS Head Purple
0x4763dc@mhfdat-jp.bin,サジタリオGPヘッド紫,Sagittario GS Head Purple
0x4763e0@mhfdat-jp.bin,サジタリオハール紫,Sagittario GP Head Purple
0x4763e4@mhfdat-jp.bin,サジタリオＦハール紫,Sagittario Haar Purple
0x4763e8@mhfdat-jp.bin,サジタリオFZハール紫,Sagittario F Haar Purple
0x4763ec@mhfdat-jp.bin,サジタリオHSハール紫,Sagittario FZ Haar Purple
0x4763f0@mhfdat-jp.bin,サジタリオGSハール紫,Sagittario HS Haar Purple
0x4763f4@mhfdat-jp.bin,サジタリオGPハール紫,Sagittario GS Haar Purple
0x4763f8@mhfdat-jp.bin,サジタリオヘッド緑,Sagittario GP Haar Purple
0x4763fc@mhfdat-jp.bin,サジタリオＦヘッド緑,Sagittario Head Green
0x476400@mhfdat-jp.bin,サジタリオFZヘッド緑,Sagittario F Head Green
0x476404@mhfdat-jp.bin,サジタリオHSヘッド緑,Sagittario FZ Head Green
0x476408@mhfdat-jp.bin,サジタリオGSヘッド緑,Sagittario HS Head Green
0x47640c@mhfdat-jp.bin,サジタリオGPヘッド緑,Sagittario GS Head Green
0x476410@mhfdat-jp.bin,サジタリオハール緑,Sagittario GP Head Green
0x476414@mhfdat-jp.bin,サジタリオＦハール緑,Sagittario Haar Green
0x476418@mhfdat-jp.bin,サジタリオFZハール緑,Sagittario F Haar Green
0x47641c@mhfdat-jp.bin,サジタリオHSハール緑,Sagittario FZ Haar Green
0x476420@mhfdat-jp.bin,サジタリオGSハール緑,Sagittario HS Haar Green
0x476424@mhfdat-jp.bin,サジタリオGPハール緑,Sagittario GS Haar Green
0x476428@mhfdat-jp.bin,ニーナヘッド・赤,Sagittario GP Haar Green
0x47642c@mhfdat-jp.bin,ニーナＦヘッド・赤,Nina Head・Red
0x476430@mhfdat-jp.bin,ニーナFZヘッド・赤,Nina F Head・Red
0x476434@mhfdat-jp.bin,ニーナHSヘッド・赤,Nina FZ Head・Red
0x476438@mhfdat-jp.bin,ニーナGSヘッド・赤,Nina HS Head・Red
0x47643c@mhfdat-jp.bin,ニーナGPヘッド・赤,Nina GS Head・Red
0x476440@mhfdat-jp.bin,ニーナハール・赤,Nina GP Head・Red
0x476444@mhfdat-jp.bin,ニーナＦハール・赤,Nina Haar・Red
