location,source,target
0x440cd0@mhfdat-jp.bin,ティルルレギンス,Tiuru GP Boots
0x440cd4@mhfdat-jp.bin,ティルルＦレギンス,Tiuru Leggings
0x440cd8@mhfdat-jp.bin,ティルルFZレギンス,Tiuru F Leggings
0x440cdc@mhfdat-jp.bin,ティルルHSレギンス,Tiuru FZ Leggings
0x440ce0@mhfdat-jp.bin,ティルルGSレギンス,Tiuru HS Leggings
0x440ce4@mhfdat-jp.bin,ティルルGPレギンス,Tiuru GS Leggings
0x440ce8@mhfdat-jp.bin,バンデフット・青,Tiuru GP Leggings
0x440cec@mhfdat-jp.bin,バンデＦフット・青,Bande Feet・Blue
0x440cf0@mhfdat-jp.bin,バンデFZフット・青,Bande F Feet・Blue
0x440cf4@mhfdat-jp.bin,バンデHSフット・青,Bande FZ Feet・Blue
0x440cf8@mhfdat-jp.bin,バンデGSフット・青,Bande HS Feet・Blue
0x440cfc@mhfdat-jp.bin,バンデGPフット・青,Bande GS Feet・Blue
0x440d00@mhfdat-jp.bin,バンデブーツ・青,Bande GP Feet・Blue
0x440d04@mhfdat-jp.bin,バンデＦブーツ・青,Bande Boots・Blue
0x440d08@mhfdat-jp.bin,バンデFZブーツ・青,Bande F Boots・Blue
0x440d0c@mhfdat-jp.bin,バンデHSブーツ・青,Bande FZ Boots・Blue
0x440d10@mhfdat-jp.bin,バンデGSブーツ・青,Bande HS Boots・Blue
0x440d14@mhfdat-jp.bin,バンデGPブーツ・青,Bande GS Boots・Blue
0x440d18@mhfdat-jp.bin,バンデフット・赤,Bande GP Boots・Blue
0x440d1c@mhfdat-jp.bin,バンデＦフット・赤,Bande Feet・Red
0x440d20@mhfdat-jp.bin,バンデFZフット・赤,Bande F Feet・Red
0x440d24@mhfdat-jp.bin,バンデHSフット・赤,Bande FZ Feet・Red
0x440d28@mhfdat-jp.bin,バンデGSフット・赤,Bande HS Feet・Red
0x440d2c@mhfdat-jp.bin,バンデGPフット・赤,Bande GS Feet・Red
0x440d30@mhfdat-jp.bin,バンデブーツ・赤,Bande GP Feet・Red
0x440d34@mhfdat-jp.bin,バンデＦブーツ・赤,Bande Boots・Red
0x440d38@mhfdat-jp.bin,バンデFZブーツ・赤,Bande F Boots・Red
0x440d3c@mhfdat-jp.bin,バンデHSブーツ・赤,Bande FZ Boots・Red
0x440d40@mhfdat-jp.bin,バンデGSブーツ・赤,Bande HS Boots・Red
0x440d44@mhfdat-jp.bin,バンデGPブーツ・赤,Bande GS Boots・Red
0x440d48@mhfdat-jp.bin,バンデフット・緑,Bande GP Boots・Red
0x440d4c@mhfdat-jp.bin,バンデＦフット・緑,Bande Feet・Green
0x440d50@mhfdat-jp.bin,バンデFZフット・緑,Bande F Feet・Green
0x440d54@mhfdat-jp.bin,バンデHSフット・緑,Bande FZ Feet・Green
0x440d58@mhfdat-jp.bin,バンデGSフット・緑,Bande HS Feet・Green
0x440d5c@mhfdat-jp.bin,バンデGPフット・緑,Bande GS Feet・Green
0x440d60@mhfdat-jp.bin,バンデブーツ・緑,Bande GP Feet・Green
0x440d64@mhfdat-jp.bin,バンデＦブーツ・緑,Bande Boots・Green
0x440d68@mhfdat-jp.bin,バンデFZブーツ・緑,Bande F Boots・Green
0x440d6c@mhfdat-jp.bin,バンデHSブーツ・緑,Bande FZ Boots・Green
0x440d70@mhfdat-jp.bin,バンデGSブーツ・緑,Bande HS Boots・Green
0x440d74@mhfdat-jp.bin,バンデGPブーツ・緑,Bande GS Boots・Green
0x440d78@mhfdat-jp.bin,バンデフット・黒,Bande GP Boots・Green
0x440d7c@mhfdat-jp.bin,バンデＦフット・黒,Bande Feet・Black
0x440d80@mhfdat-jp.bin,バンデFZフット・黒,Bande F Feet・Black
0x440d84@mhfdat-jp.bin,バンデHSフット・黒,Bande FZ Feet・Black
0x440d88@mhfdat-jp.bin,バンデGSフット・黒,Bande HS Feet・Black
0x440d8c@mhfdat-jp.bin,バンデGPフット・黒,Bande GS Feet・Black
0x440d90@mhfdat-jp.bin,バンデブーツ・黒,Bande GP Feet・Black
0x440d94@mhfdat-jp.bin,バンデＦブーツ・黒,Bande Boots・Black
0x440d98@mhfdat-jp.bin,バンデFZブーツ・黒,Bande F Boots・Black
0x440d9c@mhfdat-jp.bin,バンデHSブーツ・黒,Bande FZ Boots・Black
0x440da0@mhfdat-jp.bin,バンデGSブーツ・黒,Bande HS Boots・Black
0x440da4@mhfdat-jp.bin,バンデGPブーツ・黒,Bande GS Boots・Black
0x440da8@mhfdat-jp.bin,天日ノ脛当・赤,Bande GP Boots・Black
0x440dac@mhfdat-jp.bin,天日ノ脛当Ｆ・赤,Tenpi Legs・Red
0x440db0@mhfdat-jp.bin,天日ノ脛当FZ・赤,Tenpi Legs F・Red
0x440db4@mhfdat-jp.bin,天日ノ脛当HS・赤,Tenpi Legs FZ・Red
0x440db8@mhfdat-jp.bin,天日ノ脛当GS・赤,Tenpi Legs HS・Red
0x440dbc@mhfdat-jp.bin,天日ノ脛当GP・赤,Tenpi Legs GS・Red
0x440dc0@mhfdat-jp.bin,天日ノ具足・赤,Tenpi Legs GP・Red
0x440dc4@mhfdat-jp.bin,天日ノ具足Ｆ・赤,Tenpi Greaves・Red
0x440dc8@mhfdat-jp.bin,天日ノ具足FZ・赤,Tenpi Greaves F・Red
0x440dcc@mhfdat-jp.bin,天日ノ具足HS・赤,Tenpi Greaves FZ・Red
0x440dd0@mhfdat-jp.bin,天日ノ具足GS・赤,Tenpi Greaves HS・Red
0x440dd4@mhfdat-jp.bin,天日ノ具足GP・赤,Tenpi Greaves GS・Red
0x440dd8@mhfdat-jp.bin,天日ノ脛当・青,Tenpi Greaves GP・Red
0x440ddc@mhfdat-jp.bin,天日ノ脛当Ｆ・青,Tenpi Legs・Blue
0x440de0@mhfdat-jp.bin,天日ノ脛当FZ・青,Tenpi Legs F・Blue
0x440de4@mhfdat-jp.bin,天日ノ脛当HS・青,Tenpi Legs FZ・Blue
0x440de8@mhfdat-jp.bin,天日ノ脛当GS・青,Tenpi Legs HS・Blue
0x440dec@mhfdat-jp.bin,天日ノ脛当GP・青,Tenpi Legs GS・Blue
0x440df0@mhfdat-jp.bin,天日ノ具足・青,Tenpi Legs GP・Blue
0x440df4@mhfdat-jp.bin,天日ノ具足Ｆ・青,Tenpi Greaves・Blue
0x440df8@mhfdat-jp.bin,天日ノ具足FZ・青,Tenpi Greaves F・Blue
0x440dfc@mhfdat-jp.bin,天日ノ具足HS・青,Tenpi Greaves FZ・Blue
0x440e00@mhfdat-jp.bin,天日ノ具足GS・青,Tenpi Greaves HS・Blue
0x440e04@mhfdat-jp.bin,天日ノ具足GP・青,Tenpi Greaves GS・Blue
0x440e08@mhfdat-jp.bin,天日ノ脛当・黒,Tenpi Greaves GP・Blue
0x440e0c@mhfdat-jp.bin,天日ノ脛当Ｆ・黒,Tenpi Legs・Black
0x440e10@mhfdat-jp.bin,天日ノ脛当FZ・黒,Tenpi Legs F・Black
0x440e14@mhfdat-jp.bin,天日ノ脛当HS・黒,Tenpi Legs FZ・Black
0x440e18@mhfdat-jp.bin,天日ノ脛当GS・黒,Tenpi Legs HS・Black
0x440e1c@mhfdat-jp.bin,天日ノ脛当GP・黒,Tenpi Legs GS・Black
0x440e20@mhfdat-jp.bin,天日ノ具足・黒,Tenpi Legs GP・Black
0x440e24@mhfdat-jp.bin,天日ノ具足Ｆ・黒,Tenpi Greaves・Black
0x440e28@mhfdat-jp.bin,天日ノ具足FZ・黒,Tenpi Greaves F・Black
0x440e2c@mhfdat-jp.bin,天日ノ具足HS・黒,Tenpi Greaves FZ・Black
0x440e30@mhfdat-jp.bin,天日ノ具足GS・黒,Tenpi Greaves HS・Black
0x440e34@mhfdat-jp.bin,天日ノ具足GP・黒,Tenpi Greaves GS・Black
0x440e38@mhfdat-jp.bin,天日ノ脛当・白,Tenpi Greaves GP・Black
0x440e3c@mhfdat-jp.bin,天日ノ脛当Ｆ・白,Tenpi Legs・White
0x440e40@mhfdat-jp.bin,天日ノ脛当FZ・白,Tenpi Legs F・White
0x440e44@mhfdat-jp.bin,天日ノ脛当HS・白,Tenpi Legs FZ・White
0x440e48@mhfdat-jp.bin,天日ノ脛当GS・白,Tenpi Legs HS・White
0x440e4c@mhfdat-jp.bin,天日ノ脛当GP・白,Tenpi Legs GS・White
0x440e50@mhfdat-jp.bin,天日ノ具足・白,Tenpi Legs GP・White
0x440e54@mhfdat-jp.bin,天日ノ具足Ｆ・白,Tenpi Greaves・White
0x440e58@mhfdat-jp.bin,天日ノ具足FZ・白,Tenpi Greaves F・White
0x440e5c@mhfdat-jp.bin,天日ノ具足HS・白,Tenpi Greaves FZ・White
0x440e60@mhfdat-jp.bin,天日ノ具足GS・白,Tenpi Greaves HS・White
0x440e64@mhfdat-jp.bin,天日ノ具足GP・白,Tenpi Greaves GS・White
0x440e68@mhfdat-jp.bin,天日ノ鉄衣・赤,Tenpi Greaves GP・White
0x440e6c@mhfdat-jp.bin,天日ノ鉄衣Ｆ・赤,Tenpi ノ鉄衣・Red
0x440e70@mhfdat-jp.bin,天日ノ鉄衣FZ・赤,Tenpi ノ鉄衣F・Red
0x440e74@mhfdat-jp.bin,天日ノ鉄衣HS・赤,Tenpi ノ鉄衣FZ・Red
0x440e78@mhfdat-jp.bin,天日ノ鉄衣GS・赤,Tenpi ノ鉄衣HS・Red
0x440e7c@mhfdat-jp.bin,天日ノ鉄衣GP・赤,Tenpi ノ鉄衣GS・Red
0x440e80@mhfdat-jp.bin,天日ノ脚着・赤,Tenpi ノ鉄衣GP・Red
0x440e84@mhfdat-jp.bin,天日ノ脚着Ｆ・赤,Tenpi Foot 着・Red
0x440e88@mhfdat-jp.bin,天日ノ脚着FZ・赤,Tenpi Foot 着F・Red
0x440e8c@mhfdat-jp.bin,天日ノ脚着HS・赤,Tenpi Foot 着FZ・Red
0x440e90@mhfdat-jp.bin,天日ノ脚着GS・赤,Tenpi Foot 着HS・Red
0x440e94@mhfdat-jp.bin,天日ノ脚着GP・赤,Tenpi Foot 着GS・Red
0x440e98@mhfdat-jp.bin,天日ノ鉄衣・青,Tenpi Foot 着GP・Red
0x440e9c@mhfdat-jp.bin,天日ノ鉄衣Ｆ・青,Tenpi ノ鉄衣・Blue
0x440ea0@mhfdat-jp.bin,天日ノ鉄衣FZ・青,Tenpi ノ鉄衣F・Blue
0x440ea4@mhfdat-jp.bin,天日ノ鉄衣HS・青,Tenpi ノ鉄衣FZ・Blue
0x440ea8@mhfdat-jp.bin,天日ノ鉄衣GS・青,Tenpi ノ鉄衣HS・Blue
0x440eac@mhfdat-jp.bin,天日ノ鉄衣GP・青,Tenpi ノ鉄衣GS・Blue
0x440eb0@mhfdat-jp.bin,天日ノ脚着・青,Tenpi ノ鉄衣GP・Blue
0x440eb4@mhfdat-jp.bin,天日ノ脚着Ｆ・青,Tenpi Foot 着・Blue
0x440eb8@mhfdat-jp.bin,天日ノ脚着FZ・青,Tenpi Foot 着F・Blue
0x440ebc@mhfdat-jp.bin,天日ノ脚着HS・青,Tenpi Foot 着FZ・Blue
0x440ec0@mhfdat-jp.bin,天日ノ脚着GS・青,Tenpi Foot 着HS・Blue
0x440ec4@mhfdat-jp.bin,天日ノ脚着GP・青,Tenpi Foot 着GS・Blue
0x440ec8@mhfdat-jp.bin,天日ノ鉄衣・黒,Tenpi Foot 着GP・Blue
0x440ecc@mhfdat-jp.bin,天日ノ鉄衣Ｆ・黒,Tenpi ノ鉄衣・Black
0x440ed0@mhfdat-jp.bin,天日ノ鉄衣FZ・黒,Tenpi ノ鉄衣F・Black
0x440ed4@mhfdat-jp.bin,天日ノ鉄衣HS・黒,Tenpi ノ鉄衣FZ・Black
0x440ed8@mhfdat-jp.bin,天日ノ鉄衣GS・黒,Tenpi ノ鉄衣HS・Black
0x440edc@mhfdat-jp.bin,天日ノ鉄衣GP・黒,Tenpi ノ鉄衣GS・Black
0x440ee0@mhfdat-jp.bin,天日ノ脚着・黒,Tenpi ノ鉄衣GP・Black
0x440ee4@mhfdat-jp.bin,天日ノ脚着Ｆ・黒,Tenpi Foot 着・Black
0x440ee8@mhfdat-jp.bin,天日ノ脚着FZ・黒,Tenpi Foot 着F・Black
0x440eec@mhfdat-jp.bin,天日ノ脚着HS・黒,Tenpi Foot 着FZ・Black
0x440ef0@mhfdat-jp.bin,天日ノ脚着GS・黒,Tenpi Foot 着HS・Black
0x440ef4@mhfdat-jp.bin,天日ノ脚着GP・黒,Tenpi Foot 着GS・Black
0x440ef8@mhfdat-jp.bin,天日ノ鉄衣・白,Tenpi Foot 着GP・Black
0x440efc@mhfdat-jp.bin,天日ノ鉄衣Ｆ・白,Tenpi ノ鉄衣・White
0x440f00@mhfdat-jp.bin,天日ノ鉄衣FZ・白,Tenpi ノ鉄衣F・White
0x440f04@mhfdat-jp.bin,天日ノ鉄衣HS・白,Tenpi ノ鉄衣FZ・White
0x440f08@mhfdat-jp.bin,天日ノ鉄衣GS・白,Tenpi ノ鉄衣HS・White
0x440f0c@mhfdat-jp.bin,天日ノ鉄衣GP・白,Tenpi ノ鉄衣GS・White
0x440f10@mhfdat-jp.bin,天日ノ脚着・白,Tenpi ノ鉄衣GP・White
0x440f14@mhfdat-jp.bin,天日ノ脚着Ｆ・白,Tenpi Foot 着・White
0x440f18@mhfdat-jp.bin,天日ノ脚着FZ・白,Tenpi Foot 着F・White
0x440f1c@mhfdat-jp.bin,天日ノ脚着HS・白,Tenpi Foot 着FZ・White
0x440f20@mhfdat-jp.bin,天日ノ脚着GS・白,Tenpi Foot 着HS・White
0x440f24@mhfdat-jp.bin,天日ノ脚着GP・白,Tenpi Foot 着GS・White
0x440f28@mhfdat-jp.bin,リュバンフット,Tenpi Foot 着GP・White
0x440f2c@mhfdat-jp.bin,リュバンＦフット,Ruban Feet
0x440f30@mhfdat-jp.bin,リュバンFZフット,Ruban F Feet
0x440f34@mhfdat-jp.bin,リュバンHSフット,Ruban FZ Feet
0x440f38@mhfdat-jp.bin,リュバンGSフット,Ruban HS Feet
0x440f3c@mhfdat-jp.bin,リュバンGPフット,Ruban GS Feet
0x440f40@mhfdat-jp.bin,リュバンレッグ,Ruban GP Feet
0x440f44@mhfdat-jp.bin,リュバンＦレッグ,Ruban Leg
0x440f48@mhfdat-jp.bin,リュバンFZレッグ,Ruban F Leg
0x440f4c@mhfdat-jp.bin,リュバンHSレッグ,Ruban FZ Leg
0x440f50@mhfdat-jp.bin,リュバンGSレッグ,Ruban HS Leg
0x440f54@mhfdat-jp.bin,リュバンGPレッグ,Ruban GS Leg
0x440f58@mhfdat-jp.bin,オルロジュブーツ,Ruban GP Leg
0x440f5c@mhfdat-jp.bin,オルロジュＦブーツ,Orloj Boots
0x440f60@mhfdat-jp.bin,オルロジュFZブーツ,Orloj F Boots
0x440f64@mhfdat-jp.bin,オルロジュHSブーツ,Orloj FZ Boots
0x440f68@mhfdat-jp.bin,オルロジュGSブーツ,Orloj HS Boots
0x440f6c@mhfdat-jp.bin,オルロジュGPブーツ,Orloj GS Boots
0x440f70@mhfdat-jp.bin,オルロジュレギンス,Orloj GP Boots
0x440f74@mhfdat-jp.bin,オルロジュＦレギンス,Orloj Leggings
0x440f78@mhfdat-jp.bin,オルロジュFZレギンス,Orloj F Leggings
0x440f7c@mhfdat-jp.bin,オルロジュHSレギンス,Orloj FZ Leggings
0x440f80@mhfdat-jp.bin,オルロジュGSレギンス,Orloj HS Leggings
0x440f84@mhfdat-jp.bin,オルロジュGPレギンス,Orloj GS Leggings
0x440f88@mhfdat-jp.bin,ラモールフット,Orloj GP Leggings
0x440f8c@mhfdat-jp.bin,ラモールＦフット,L'Amore Feet
0x440f90@mhfdat-jp.bin,ラモールFZフット,L'Amore F Feet
0x440f94@mhfdat-jp.bin,ラモールHSフット,L'Amore FZ Feet
0x440f98@mhfdat-jp.bin,ラモールGSフット,L'Amore HS Feet
0x440f9c@mhfdat-jp.bin,ラモールGPフット,L'Amore GS Feet
0x440fa0@mhfdat-jp.bin,ラモールレッグ,L'Amore GP Feet
0x440fa4@mhfdat-jp.bin,ラモールＦレッグ,L'Amore Leg
0x440fa8@mhfdat-jp.bin,ラモールFZレッグ,L'Amore F Leg
0x440fac@mhfdat-jp.bin,ラモールHSレッグ,L'Amore FZ Leg
0x440fb0@mhfdat-jp.bin,ラモールGSレッグ,L'Amore HS Leg
0x440fb4@mhfdat-jp.bin,ラモールGPレッグ,L'Amore GS Leg
0x440fb8@mhfdat-jp.bin,ドルチェフット,L'Amore GP Leg
0x440fbc@mhfdat-jp.bin,ドルチェＦフット,Dolce Feet
0x440fc0@mhfdat-jp.bin,ドルチェFZフット,Dolce F Feet
0x440fc4@mhfdat-jp.bin,ドルチェHSフット,Dolce FZ Feet
0x440fc8@mhfdat-jp.bin,ドルチェGSフット,Dolce HS Feet
0x440fcc@mhfdat-jp.bin,ドルチェGPフット,Dolce GS Feet
0x440fd0@mhfdat-jp.bin,ドルチェレッグ,Dolce GP Feet
0x440fd4@mhfdat-jp.bin,ドルチェＦレッグ,Dolce Leg
0x440fd8@mhfdat-jp.bin,ドルチェFZレッグ,Dolce F Leg
0x440fdc@mhfdat-jp.bin,ドルチェHSレッグ,Dolce FZ Leg
0x440fe0@mhfdat-jp.bin,ドルチェGSレッグ,Dolce HS Leg
0x440fe4@mhfdat-jp.bin,ドルチェGPレッグ,Dolce GS Leg
0x440fe8@mhfdat-jp.bin,ベンディグリーヴ,Dolce GP Leg
0x440fec@mhfdat-jp.bin,ベンディＦグリーヴ,Bendi Greaves
0x440ff0@mhfdat-jp.bin,ベンディFZグリーヴ,Bendi F Greaves
0x440ff4@mhfdat-jp.bin,ベンディHSグリーヴ,Bendi FZ Greaves
0x440ff8@mhfdat-jp.bin,ベンディGSグリーヴ,Bendi HS Greaves
0x440ffc@mhfdat-jp.bin,ベンディGPグリーヴ,Bendi GS Greaves
0x441000@mhfdat-jp.bin,ベンディレギンス,Bendi GP Greaves
0x441004@mhfdat-jp.bin,ベンディＦレギンス,Bendi Leggings
0x441008@mhfdat-jp.bin,ベンディFZレギンス,Bendi F Leggings
0x44100c@mhfdat-jp.bin,ベンディHSレギンス,Bendi FZ Leggings
0x441010@mhfdat-jp.bin,ベンディGSレギンス,Bendi HS Leggings
0x441014@mhfdat-jp.bin,ベンディGPレギンス,Bendi GS Leggings
0x441018@mhfdat-jp.bin,ルヴナンフェルゼ,Bendi GP Leggings
0x44101c@mhfdat-jp.bin,ルヴナンＦフェルゼ,Revenants Heel
0x441020@mhfdat-jp.bin,ルヴナンFZフェルゼ,Revenants F Heel
0x441024@mhfdat-jp.bin,ルヴナンHSフェルゼ,Revenants FZ Heel
0x441028@mhfdat-jp.bin,ルヴナンGSフェルゼ,Revenants HS Heel
0x44102c@mhfdat-jp.bin,ルヴナンGPフェルゼ,Revenants GS Heel
0x441030@mhfdat-jp.bin,ルヴナンアヴィレ,Revenants GP Heel
0x441034@mhfdat-jp.bin,ルヴナンＦアヴィレ,Revenants March
0x441038@mhfdat-jp.bin,ルヴナンFZアヴィレ,Revenants F March
0x44103c@mhfdat-jp.bin,ルヴナンHSアヴィレ,Revenants FZ March
0x441040@mhfdat-jp.bin,ルヴナンGSアヴィレ,Revenants HS March
0x441044@mhfdat-jp.bin,ルヴナンGPアヴィレ,Revenants GS March
0x441048@mhfdat-jp.bin,ルキスＦフット,Revenants GP March
0x44104c@mhfdat-jp.bin,ルキスHSフット,Lucis F Feet
0x441050@mhfdat-jp.bin,ルキスGSフット,Lucis HS Feet
0x441054@mhfdat-jp.bin,ルキスGPフット,Lucis GS Feet
0x441058@mhfdat-jp.bin,ルキスＦブーツ,Lucis GP Feet
0x44105c@mhfdat-jp.bin,ルキスHSブーツ,Lucis F Boots
0x441060@mhfdat-jp.bin,ルキスGSブーツ,Lucis HS Boots
0x441064@mhfdat-jp.bin,ルキスGPブーツ,Lucis GS Boots
0x441068@mhfdat-jp.bin,リサーザHSフット,Lucis GP Boots
0x44106c@mhfdat-jp.bin,リサーザGSフット,Risaaza HS Feet
0x441070@mhfdat-jp.bin,リサーザGPフット,Risaaza GS Feet
0x441074@mhfdat-jp.bin,リサーザHSブーツ,Risaaza GP Feet
0x441078@mhfdat-jp.bin,リサーザGSブーツ,Risaaza HS Boots
0x44107c@mhfdat-jp.bin,リサーザGPブーツ,Risaaza GS Boots
0x441080@mhfdat-jp.bin,ガウシカフット,Risaaza GP Boots
0x441084@mhfdat-jp.bin,ガウシカＦフット,Anteka Feet
0x441088@mhfdat-jp.bin,ガウシカFYフット,Anteka F Feet
0x44108c@mhfdat-jp.bin,ガウシカHSフット,Anteka FY Feet
0x441090@mhfdat-jp.bin,ガウシカＧフット,Anteka HS Feet
0x441094@mhfdat-jp.bin,ガウシカGFフット,Anteka G Feet
0x441098@mhfdat-jp.bin,ガウシカGXフット,Anteka GF Feet
0x44109c@mhfdat-jp.bin,クオイズフット,Anteka GX Feet
0x4410a0@mhfdat-jp.bin,クオイズＦフット,Quoiz Feet
0x4410a4@mhfdat-jp.bin,クオイズFYフット,Quoiz F Feet
0x4410a8@mhfdat-jp.bin,クオイズHSフット,Quoiz FY Feet
0x4410ac@mhfdat-jp.bin,クオイズＧフット,Quoiz HS Feet
0x4410b0@mhfdat-jp.bin,クオイズGFフット,Quoiz G Feet
0x4410b4@mhfdat-jp.bin,クオイズGXフット,Quoiz GF Feet
0x4410b8@mhfdat-jp.bin,クオイズレギンス,Quoiz GX Feet
0x4410bc@mhfdat-jp.bin,クオイズＦレギンス,Quoiz Leggings
0x4410c0@mhfdat-jp.bin,クオイズFYレギンス,Quoiz F Leggings
0x4410c4@mhfdat-jp.bin,クオイズHSレギンス,Quoiz FY Leggings
0x4410c8@mhfdat-jp.bin,クオイズＧレギンス,Quoiz HS Leggings
0x4410cc@mhfdat-jp.bin,クオイズGFレギンス,Quoiz G Leggings
0x4410d0@mhfdat-jp.bin,クオイズGXレギンス,Quoiz GF Leggings
0x4410d4@mhfdat-jp.bin,カライスフット,Quoiz GX Leggings
0x4410d8@mhfdat-jp.bin,カライスＦフット,Kalais Feet
0x4410dc@mhfdat-jp.bin,カライスFYフット,Kalais F Feet
0x4410e0@mhfdat-jp.bin,カライスHSフット,Kalais FY Feet
0x4410e4@mhfdat-jp.bin,カライスＧフット,Kalais HS Feet
0x4410e8@mhfdat-jp.bin,カライスGFフット,Kalais G Feet
0x4410ec@mhfdat-jp.bin,カライスGXフット,Kalais GF Feet
0x4410f0@mhfdat-jp.bin,カライスレギンス,Kalais GX Feet
0x4410f4@mhfdat-jp.bin,カライスＦレギンス,Kalais Leggings
0x4410f8@mhfdat-jp.bin,カライスFYレギンス,Kalais F Leggings
0x4410fc@mhfdat-jp.bin,カライスHSレギンス,Kalais FY Leggings
0x441100@mhfdat-jp.bin,カライスＧレギンス,Kalais HS Leggings
0x441104@mhfdat-jp.bin,カライスGFレギンス,Kalais G Leggings
0x441108@mhfdat-jp.bin,カライスGXレギンス,Kalais GF Leggings
0x44110c@mhfdat-jp.bin,ヨルティグリーヴ,Kalais GX Leggings
0x441110@mhfdat-jp.bin,ヨルティＦグリーヴ,Yoruti Greaves
0x441114@mhfdat-jp.bin,ヨルティFYグリーヴ,Yoruti F Greaves
0x441118@mhfdat-jp.bin,ヨルティHSグリーヴ,Yoruti FY Greaves
0x44111c@mhfdat-jp.bin,ヨルティＧグリーヴ,Yoruti HS Greaves
0x441120@mhfdat-jp.bin,ヨルティGFグリーヴ,Yoruti G Greaves
0x441124@mhfdat-jp.bin,ヨルティGXグリーヴ,Yoruti GF Greaves
0x441128@mhfdat-jp.bin,ヨルティレギンス,Yoruti GX Greaves
0x44112c@mhfdat-jp.bin,ヨルティＦレギンス,Yoruti Leggings
0x441130@mhfdat-jp.bin,ヨルティFYレギンス,Yoruti F Leggings
0x441134@mhfdat-jp.bin,ヨルティHSレギンス,Yoruti FY Leggings
0x441138@mhfdat-jp.bin,ヨルティＧレギンス,Yoruti HS Leggings
0x44113c@mhfdat-jp.bin,ヨルティGFレギンス,Yoruti G Leggings
0x441140@mhfdat-jp.bin,ヨルティGXレギンス,Yoruti GF Leggings
0x441144@mhfdat-jp.bin,ハラガングリーヴ,Yoruti GX Leggings
0x441148@mhfdat-jp.bin,ハラガンＦグリーヴ,Haragan Greaves
0x44114c@mhfdat-jp.bin,ハラガンFYグリーヴ,Haragan F Greaves
0x441150@mhfdat-jp.bin,ハラガンHSグリーヴ,Haragan FY Greaves
0x441154@mhfdat-jp.bin,ハラガンＧグリーヴ,Haragan HS Greaves
0x441158@mhfdat-jp.bin,ハラガンGFグリーヴ,Haragan G Greaves
0x44115c@mhfdat-jp.bin,ハラガンGXグリーヴ,Haragan GF Greaves
0x441160@mhfdat-jp.bin,ハラガンレギンス,Haragan GX Greaves
0x441164@mhfdat-jp.bin,ハラガンＦレギンス,Haragan Leggings
0x441168@mhfdat-jp.bin,ハラガンFYレギンス,Haragan F Leggings
0x44116c@mhfdat-jp.bin,ハラガンHSレギンス,Haragan FY Leggings
0x441170@mhfdat-jp.bin,ハラガンＧレギンス,Haragan HS Leggings
0x441174@mhfdat-jp.bin,ハラガンGFレギンス,Haragan G Leggings
0x441178@mhfdat-jp.bin,ハラガンGXレギンス,Haragan GF Leggings
0x44117c@mhfdat-jp.bin,ライオスグリーヴ,Haragan GX Leggings
0x441180@mhfdat-jp.bin,ライオスＦグリーヴ,Rios Greaves
0x441184@mhfdat-jp.bin,ライオスFYグリーヴ,Rios F Greaves
0x441188@mhfdat-jp.bin,ライオスHSグリーヴ,Rios FY Greaves
0x44118c@mhfdat-jp.bin,ライオスＧグリーヴ,Rios HS Greaves
0x441190@mhfdat-jp.bin,ライオスGFグリーヴ,Rios G Greaves
0x441194@mhfdat-jp.bin,ライオスGXグリーヴ,Rios GF Greaves
0x441198@mhfdat-jp.bin,ライオスレギンス,Rios GX Greaves
0x44119c@mhfdat-jp.bin,ライオスＦレギンス,Rios Leggings
0x4411a0@mhfdat-jp.bin,ライオスFYレギンス,Rios F Leggings
0x4411a4@mhfdat-jp.bin,ライオスHSレギンス,Rios FY Leggings
0x4411a8@mhfdat-jp.bin,ライオスＧレギンス,Rios HS Leggings
0x4411ac@mhfdat-jp.bin,ライオスGFレギンス,Rios G Leggings
0x4411b0@mhfdat-jp.bin,ライオスGXレギンス,Rios GF Leggings
0x4411b4@mhfdat-jp.bin,崩霧【袴】,Rios GX Leggings
0x4411b8@mhfdat-jp.bin,崩霧Ｆ【袴】,Crushing Fog [Hakama 】
0x4411bc@mhfdat-jp.bin,崩霧FY【袴】,Crushing Fog F [Hakama 】
0x4411c0@mhfdat-jp.bin,崩霧HS【袴】,Crushing Fog FY [Hakama 】
0x4411c4@mhfdat-jp.bin,崩霧Ｇ【袴】,Crushing Fog HS [Hakama 】
0x4411c8@mhfdat-jp.bin,崩霧GF【袴】,Crushing Fog G [Hakama 】
0x4411cc@mhfdat-jp.bin,崩霧GX【袴】,Crushing Fog GF [Hakama 】
